GroupBy,fitzpatrick,sex,ageGroup,Support,Macro-TPR,Macro-FPR,Micro-TPR,Micro-FPR,TP,FP,FN,TN,balancedAcc,Eczema_FN,Eczema_FP,Eczema_FPR,Eczema_TN,Eczema_TP,Eczema_TPR,Fungal_FN,Fungal_FP,Fungal_FPR,Fungal_TN,Fungal_TP,Fungal_TPR,Others_FN,Others_FP,Others_FPR,Others_TN,Others_TP,Others_TPR,Scabies_FN,Scabies_FP,Scabies_FPR,Scabies_TN,Scabies_TP,Scabies_TPR
"fitzpatrick, sex, ageGroup",5.0,f,40-44,7,0.69,0.04,0.86,0.05,6.0,1.0,1.0,20.0,0.917,0.0,0.0,0.0,5.0,2.0,1.0,1.0,0.0,0.0,3.0,3.0,0.75,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.17,5.0,1.0,1.0
"fitzpatrick, sex, ageGroup",5.0,f,45-49,4,0.42,0.06,0.75,0.08,3.0,1.0,1.0,11.0,0.833,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.25,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.67
"fitzpatrick, sex, ageGroup",5.0,f,50-54,1,0.25,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"fitzpatrick, sex, ageGroup",5.0,f,55-59,3,0.5,0.0,1.0,0.0,3.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
"fitzpatrick, sex, ageGroup",5.0,f,60-64,1,0.0,0.25,0.0,0.33,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
"fitzpatrick, sex, ageGroup",5.0,m,00-04,47,0.78,0.08,0.79,0.07,37.0,10.0,10.0,131.0,0.784,5.0,2.0,0.08,24.0,16.0,0.76,1.0,2.0,0.05,41.0,3.0,0.75,2.0,2.0,0.06,32.0,11.0,0.85,2.0,4.0,0.11,34.0,7.0,0.78
"fitzpatrick, sex, ageGroup",5.0,m,05-09,54,0.83,0.05,0.85,0.05,46.0,8.0,8.0,154.0,0.833,1.0,3.0,0.06,47.0,3.0,0.75,3.0,0.0,0.0,36.0,15.0,0.83,2.0,3.0,0.08,36.0,13.0,0.87,2.0,2.0,0.05,35.0,15.0,0.88
"fitzpatrick, sex, ageGroup",5.0,m,10-14,15,0.73,0.08,0.73,0.09,11.0,4.0,4.0,41.0,0.733,0.0,2.0,0.15,11.0,2.0,1.0,1.0,1.0,0.11,8.0,5.0,0.83,2.0,0.0,0.0,10.0,3.0,0.6,1.0,1.0,0.08,12.0,1.0,0.5
"fitzpatrick, sex, ageGroup",5.0,m,15-19,1,0.25,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"fitzpatrick, sex, ageGroup",5.0,m,20-24,13,0.6,0.09,0.77,0.08,10.0,3.0,3.0,36.0,0.792,2.0,0.0,0.0,9.0,2.0,0.5,0.0,2.0,0.17,10.0,1.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,1.0,0.2,4.0,7.0,0.88
"fitzpatrick, sex, ageGroup",5.0,m,25-29,22,0.7,0.04,0.86,0.05,19.0,3.0,3.0,63.0,0.933,0.0,0.0,0.0,20.0,2.0,1.0,0.0,3.0,0.18,14.0,5.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,3.0,0.0,0.0,7.0,12.0,0.8
"fitzpatrick, sex, ageGroup",5.0,m,30-34,6,0.58,0.11,0.67,0.11,4.0,2.0,2.0,16.0,0.778,0.0,1.0,0.2,4.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,0.33,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.25,3.0,2.0,1.0
"fitzpatrick, sex, ageGroup",5.0,m,35-39,8,0.33,0.06,0.75,0.08,6.0,2.0,2.0,22.0,0.667,1.0,0.0,0.0,2.0,5.0,0.83,1.0,0.0,0.0,6.0,1.0,0.5,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.25,6.0,0.0,0.0
"fitzpatrick, sex, ageGroup",5.0,m,40-44,3,0.38,0.12,0.67,0.11,2.0,1.0,1.0,8.0,0.75,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5
"fitzpatrick, sex, ageGroup",5.0,m,45-49,5,0.5,0.0,1.0,0.0,5.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0
"fitzpatrick, sex, ageGroup",5.0,m,50-54,1,0.25,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"fitzpatrick, sex, ageGroup",5.0,m,55-59,2,0.25,0.12,0.5,0.17,1.0,1.0,1.0,5.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
"fitzpatrick, sex, ageGroup",6.0,f,05-09,5,0.5,0.12,0.8,0.07,4.0,1.0,1.0,14.0,0.667,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.5,1.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0
"fitzpatrick, sex, ageGroup",6.0,f,10-14,1,0.25,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"fitzpatrick, sex, ageGroup",6.0,f,15-19,2,0.5,0.0,1.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
"fitzpatrick, sex, ageGroup",6.0,f,20-24,1,0.0,0.25,0.0,0.33,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"fitzpatrick, sex, ageGroup",6.0,f,25-29,4,0.17,0.12,0.5,0.17,2.0,2.0,2.0,10.0,0.333,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.67,0.0,1.0,0.25,3.0,0.0,0.0,0.0,1.0,0.25,3.0,0.0,0.0
"fitzpatrick, sex, ageGroup",6.0,f,30-34,3,0.5,0.0,1.0,0.0,3.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
"fitzpatrick, sex, ageGroup",6.0,f,35-39,4,0.38,0.16,0.5,0.17,2.0,2.0,2.0,10.0,0.5,1.0,0.0,0.0,2.0,1.0,0.5,1.0,1.0,0.33,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.33,2.0,1.0,1.0
"fitzpatrick, sex, ageGroup",6.0,f,40-44,4,0.33,0.12,0.5,0.17,2.0,2.0,2.0,10.0,0.667,0.0,1.0,0.25,3.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.33,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.25,3.0,0.0,0.0
"fitzpatrick, sex, ageGroup",6.0,f,45-49,1,0.25,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"fitzpatrick, sex, ageGroup",6.0,f,65-69,1,0.25,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"fitzpatrick, sex, ageGroup",6.0,m,00-04,8,0.42,0.11,0.62,0.12,5.0,3.0,3.0,21.0,0.556,1.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,0.43,4.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,0.67
"fitzpatrick, sex, ageGroup",6.0,m,05-09,16,0.5,0.0,1.0,0.0,16.0,0.0,0.0,48.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,1.0
"fitzpatrick, sex, ageGroup",6.0,m,10-14,1,0.25,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"fitzpatrick, sex, ageGroup",6.0,m,20-24,3,0.25,0.0,1.0,0.0,3.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
"fitzpatrick, sex, ageGroup",6.0,m,25-29,3,0.12,0.16,0.33,0.22,1.0,2.0,2.0,7.0,0.25,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.33,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,0.0,1.0,0.33,2.0,0.0,0.0
"fitzpatrick, sex, ageGroup",6.0,m,30-34,6,0.44,0.09,0.67,0.11,4.0,2.0,2.0,16.0,0.583,1.0,0.0,0.0,2.0,3.0,0.75,0.0,1.0,0.2,4.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.17,5.0,0.0,0.0
"fitzpatrick, sex, ageGroup",6.0,m,35-39,2,0.5,0.0,1.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
"fitzpatrick, sex, ageGroup",6.0,m,40-44,3,0.38,0.08,0.67,0.11,2.0,1.0,1.0,8.0,0.75,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.33,2.0,0.0,0.0
"fitzpatrick, sex, ageGroup",6.0,m,45-49,2,0.12,0.12,0.5,0.17,1.0,1.0,1.0,5.0,0.5,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
"fitzpatrick, sex, ageGroup",6.0,m,50-54,1,0.0,0.25,0.0,0.33,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
